covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
IGF2BP3,0.04020230344510031,1.041021355097608,0.06350813047465266,-0.08427134501068954,0.16467595190089018,0.919181806856045,1.1790110005288479,0.0,0.633026088858746,0.5267166063805835,0.9249011492264465
IGF2BP1,0.10605784109810977,1.111886187364658,0.03780963614115856,0.03195231599287501,0.18016336620334453,1.032468271906871,1.1974129639538493,0.0,2.8050479169424762,0.0050309100134186616,7.634964899919549
COL17A1,0.09628909325575578,1.1010773320179446,0.0434992661089461,0.011032098328297657,0.1815460881832139,1.011093176324572,1.199069798384803,0.0,2.213579719128937,0.026857703727629186,5.218520226870024
